,AVG-W2V_aimed_sentence,AVG-W2V_aimed_field,AVG-W2V_similarity,stud_field,stud_sentence,IDStud,IDClass,Category,Accuracy_score,Code,Fieldname
574,Can help prevent muscle tightness,Field1_en,0.6218827962875366,2,relaxes see the skin / muscle,11I2FH3B,H3B,Botox,2,g,2
575,People look younger,Field3_en,0.8049371838569641,2,people look better,11I3F3VA,3VA,Botox,0,c,2
576,Can help against wrinkles between the eyes and forehead,Field2_en,0.7106101512908936,2,Botox is used against wrinkles,11I4FA3,A3,Botox,3,g,2
577,Can help against wrinkles between the eyes and forehead,Field2_en,0.6380062699317932,2,takes away wrinkles,11I4FH3C,H3C,Botox,0,c,2
578,People look younger,Field3_en,0.49792733788490295,2,is often used when people blink much,11I5F3A1,3A1,Botox,2,g,2
579,Can help against wrinkles between the eyes and forehead,Field2_en,0.5060304999351501,2,Stop your face moving parts,11I5FH3A,H3A,Botox,0,c,2
580,Can help against wrinkles between the eyes and forehead,Field2_en,0.3309917449951172,2,is moving away,11I6F2VB,2VB,Botox,0,c,2
581,Can help against wrinkles between the eyes and forehead,Field2_en,0.6162009239196777,2,Wrinkles are less visible,11I6FH3E,H3E,Botox,0,c,2
582,Can help prevent muscle tightness,Field1_en,0.5647704601287842,2,"muscles ""paralyzed"" are",12I4FHC3,HC3,Botox,0,c,2
583,Can help against wrinkles between the eyes and forehead,Field2_en,0.6035924553871155,2,you can not always make good use of your nerves with botox,13I6FA3,A3,Botox,0,c,2
584,Can help against wrinkles between the eyes and forehead,Field2_en,0.6449226140975952,2,wrinkles go away,14I4F3G2,3G2,Botox,3,g,2
585,Can help prevent muscle tightness,Field1_en,0.3900608718395233,2,Become a part that is injected paralyzed,14I4OH3D,H3D,Botox,0,c,2
586,Can help against wrinkles between the eyes and forehead,Field2_en,0.6236985921859741,2,Have fewer wrinkles when the injection,14I5F3AB,3AB,Botox,3,g,2
587,Can help prevent muscle tightness,Field1_en,0.5574702024459839,2,no longer suffer from spastic muscles,14I5F3TT1,3TT1,Botox,2,g,2
588,Can help prevent muscle tightness,Field1_en,0.5547032356262207,2,therefore paralyzed muscles,15I3F3A3,3A3,Botox,0,c,2
589,Can help against wrinkles between the eyes and forehead,Field2_en,0.6449226140975952,2,wrinkles go away,15I3FA3,A3,Botox,3,g,2
590,Can help against wrinkles between the eyes and forehead,Field2_en,0.43944522738456726,2,is used in many plastic chirurchie,17I1F3GA1,3GA1,Botox,0,c,2
591,Can help against wrinkles between the eyes and forehead,Field2_en,0.42707881331443787,2,face deforms slightly,17I1F3VA,3VA,Botox,0,c,2
592,Can help prevent muscle tightness,Field1_en,0.5245079398155212,2,paralyze muscles,17I2F3TT1,3TT1,Botox,2,g,2
593,Can help against wrinkles between the eyes and forehead,Field2_en,0.6645680665969849,2,Pull the wrinkles away,17I2FH3D,H3D,Botox,3,g,2
594,Can help prevent muscle tightness,Field1_en,0.5771080851554871,2,Paralysis of the muscles,17I3F3AB,3AB,Botox,0,c,2
595,People look younger,Field3_en,0.7770856618881226,2,looks younger,17I5FH3E,H3E,Botox,4a,g,2
596,Can help prevent muscle tightness,Field1_en,0.24252519011497498,2,Paralyzes where gesmeert,17I6FH3C,H3C,Botox,0,c,2
597,Can help prevent muscle tightness,Field1_en,0.35384488105773926,2,less tension,19I1F3A3,3A3,Botox,2,g,2
598,Can help prevent muscle tightness,Field1_en,0.48633769154548645,2,Can not be tightened,1I4O3GA1,3GA1,Botox,0,c,2
599,People look younger,Field3_en,0.7299456000328064,2,it is used to make people younger and to face better,20I1FA3A,A3A,Botox,4a,g,2
600,Can help against wrinkles between the eyes and forehead,Field2_en,0.6395062208175659,2,plastic surgeons to use it for the wrinkles,20I2F3VA,3VA,Botox,3,g,2
601,Can help against wrinkles between the eyes and forehead,Field2_en,0.734606146812439,2,it was often used against wrinkles,20I3F2VB,2VB,Botox,3,g,2
602,People look younger,Field3_en,0.7342797517776489,2,It is used to make you look younger,20I3FH3C,H3C,Botox,4a,g,2
603,Can help against wrinkles between the eyes and forehead,Field2_en,0.5551288723945618,2,no feeling in skin,20I5FH3E,H3E,Botox,0,c,2
604,Facial expression can change,Field4_en,0.5620607137680054,2,Disappears any wrinkle or twitch,20I6FG3,G3,Botox,3,g,2
605,Can help against wrinkles between the eyes and forehead,Field2_en,0.345942884683609,2,Is it dangerous,20I6FH3D,H3D,Botox,0,c,2
606,Can help against wrinkles between the eyes and forehead,Field2_en,0.6080880761146545,2,your wrinkles disappear,25I5F3A1,3A1,Botox,3,g,2
607,Can help against wrinkles between the eyes and forehead,Field2_en,0.45670488476753235,2,It is used in plastic surgery,26I2FH3D,H3D,Botox,0,c,2
608,Can help prevent muscle tightness,Field1_en,0.5502842664718628,2,Botox is used to tightened muscles,29I1F3AB,3AB,Botox,2,g,2
609,Can help against wrinkles between the eyes and forehead,Field2_en,0.6045896410942078,2,it reduces wrinkles,2I6FH3B,H3B,Botox,3,g,2
610,People look younger,Field3_en,0.731724202632904,2,Would you can look younger,32I3FH3E,H3E,Botox,4a,g,2
611,Can help prevent muscle tightness,Field1_en,0.5291265845298767,2,no contraction of muscles,3I2O3A3,3A3,Botox,2,g,2
612,Can help against wrinkles between the eyes and forehead,Field2_en,0.6216885447502136,2,people use it to fill in wrinkles,4I2O3G2,3G2,Botox,3,g,2
613,Can help prevent muscle tightness,Field1_en,0.5893046259880066,2,"less ""muscle action '",4I3O3VA,3VA,Botox,0,c,2
614,Can help against wrinkles between the eyes and forehead,Field2_en,0.4922460913658142,2,skin becomes taut ironing,5I1FH3A,H3A,Botox,0,c,2
615,Can help against wrinkles between the eyes and forehead,Field2_en,0.44098398089408875,2,it can be dangerous,5I1OH3C,H3C,Botox,0,c,2
616,Can help prevent muscle tightness,Field1_en,0.579066276550293,2,relax the muscles,5I2F3TT1,3TT1,Botox,2,g,2
617,Can help against wrinkles between the eyes and forehead,Field2_en,0.45670488476753235,2,is it used in plastic surgery,5I3OG3,G3,Botox,0,c,2
618,Can help against wrinkles between the eyes and forehead,Field2_en,0.6903316378593445,2,it is used for wrinkles,5I5F3A3,3A3,Botox,3,g,2
619,People look younger,Field3_en,0.5783935785293579,2,many people want botox,8I3F2VB,2VB,Botox,0,c,2
620,Can help against wrinkles between the eyes and forehead,Field2_en,0.7030196785926819,2,it can remove wrinkles,8I5F3A1,3A1,Botox,3,g,2
621,Can help against wrinkles between the eyes and forehead,Field2_en,0.5517252683639526,2,relaxes the skin,8I5FH3C,H3C,Botox,0,c,2
622,People look younger,Field3_en,0.6086648106575012,2,people can use it to find themselves better,9I1FHC3,HC3,Botox,0,c,2
623,Can help against wrinkles between the eyes and forehead,Field2_en,0.5899447798728943,2,therefore there will be no spieraantrekkingen in the skin,9I3F3A3,3A3,Botox,2,g,2
624,Money does not gellukig long time,Field4_en,0.7407827377319336,2,you're not happy for long,13I6FA3,A3,Geld,2,g,2
625,Money does not gellukig long time,Field4_en,0.7876119017601013,2,"money can not buy happiness, because you do not remain very long happy with it",15I3F3A3,3A3,Geld,4a,g,2
626,Money does not gellukig long time,Field4_en,0.6004403829574585,2,"man returns ""not happy""",14I3FA3A,A3A,Geld,0,c,2
627,People should not be distracted for too long risk,Field1_en,0.553571879863739,2,people are happier family,5I1FH3A,H3A,Geld,4b,g,2
628,People should not be distracted for too long risk,Field1_en,0.7508729696273804,2,people can enjoy but short of something,11I6F2VB,2VB,Geld,2,g,2
629,People get used to luxury,Field3_en,0.6660179495811462,2,many luxury goes accustom,8I3FG3,G3,Geld,3,g,2
630,People get used to luxury,Field3_en,0.7670673727989197,2,one quickly gets used to luxury,11I2F3TT1,3TT1,Geld,3,g,2
631,People should not be distracted for too long risk,Field1_en,0.7071498036384583,2,Wen you quickly to the fact that you have more money and can buy things,11I6FH3E,H3E,Geld,3,g,2
632,People should not be distracted for too long risk,Field1_en,0.6390803456306458,2,they increasingly need to feel happy,12I5FA3,A3,Geld,0,c,2
633,Money does not gellukig long time,Field4_en,0.7987639307975769,2,People with lots of money to get used to that amount and still want more money but it does not their,8I2O3AB,3AB,Geld,0,c,2
634,A person may experience only short deep happiness or unhappiness,Field2_en,0.5007755160331726,2,went quickly gaining wealth as your lotto,11I1F3G2,3G2,Geld,3,g,2
635,Money does not gellukig long time,Field4_en,0.7575753331184387,2,you're just happy for a short time with a lot of money,2I6F3A1,3A1,Geld,3,g,2
636,People should not be distracted for too long risk,Field1_en,0.764318585395813,2,People can not remain happy by money,5I1OH3C,H3C,Geld,4a,g,2
637,People get used to luxury,Field3_en,0.6565181016921997,2,you get used to things quickly,5I3OV3D,V3D,Geld,3,g,2
638,A person may experience only short deep happiness or unhappiness,Field2_en,0.6734406352043152,2,People have always needed new happiness,8I5F3TT1,3TT1,Geld,0,c,2
639,Money does not gellukig long time,Field4_en,0.7080550789833069,2,wants a person with lots of money that feeling back again,9I3F3A3,3A3,Geld,0,c,2
640,People should not be distracted for too long risk,Field1_en,0.7438479065895081,2,they can not last long without basic needs,7I5F3VA,3VA,Geld,0,c,2
641,People should not be distracted for too long risk,Field1_en,0.656641960144043,2,they have only a brief moment of euforaie,8I5FH3C,H3C,Geld,2,g,2
642,People should not be distracted for too long risk,Field1_en,0.7082583904266357,2,they are not happy,10I2FHC3,HC3,Geld,5,g,2
643,Money does not gellukig long time,Field4_en,0.7077795267105103,2,much money,10I4F3G2,3G2,Geld,0,c,2
644,People should not be distracted for too long risk,Field1_en,0.7401384115219116,2,people are but a short time very happy thing,11I3F3GA1,3GA1,Geld,2,g,2
645,People should not be distracted for too long risk,Field1_en,0.6173990368843079,2,they are equally happy,11I3F3VA,3VA,Geld,0,c,2
646,Money does not gellukig long time,Field4_en,0.6523798108100891,2,they have got a lot of money,11I4FH3C,H3C,Geld,0,c,2
647,People should not be distracted for too long risk,Field1_en,0.700859785079956,2,So when they win the lottery they are happy but short,11I6FV3D,V3D,Geld,2,g,2
648,People get used to luxury,Field3_en,0.5769279599189758,2,buy many luxuries,12I4FHC3,HC3,Geld,0,c,2
649,People should not be distracted for too long risk,Field1_en,0.6822955012321472,2,you're not happy with what you get,14I5F3TT1,3TT1,Geld,0,c,2
650,People should not be distracted for too long risk,Field1_en,0.8307871222496033,2,people are not distracted long and want than necessities,14I5FH3B,H3B,Geld,1,g,2
651,People should not be distracted for too long risk,Field1_en,0.5481827259063721,2,briefly happy about something,16I1F3G2,3G2,Geld,2,g,2
652,People should not be distracted for too long risk,Field1_en,0.781826913356781,2,"therefore only experienced brief happiness, so he does not get distracted",17I1F3GA1,3GA1,Geld,2,g,2
653,A person may experience only short deep happiness or unhappiness,Field2_en,0.8376848101615906,2,Takes great happiness or unhappiness often short,17I1F3VA,3VA,Geld,2,g,2
654,A person may experience only short deep happiness or unhappiness,Field2_en,0.6087015867233276,2,Brief moment of happiness,17I3F3AB,3AB,Geld,2,g,2
655,Money does not gellukig long time,Field4_en,0.7503612041473389,2,Happy with the money is short,17I5FH3E,H3E,Geld,0,c,2
656,Money does not gellukig long time,Field4_en,0.5065118074417114,2,you'll heberiger,17I6F2VB,2VB,Geld,0,c,2
657,People should not be distracted for too long risk,Field1_en,0.6488469243049622,2,People want more,17I6FH3C,H3C,Geld,0,c,2
658,People should not be distracted for too long risk,Field1_en,0.633527398109436,2,forget what is important in life.,17I6FV3D,V3D,Geld,0,c,2
659,People get used to luxury,Field3_en,0.4715675711631775,2,get lucky and win the lottery,18I4F3GA1,3GA1,Geld,0,c,2
660,Money does not gellukig long time,Field4_en,0.36115410923957825,2,happy,19I1F3A3,3A3,Geld,0,c,2
661,People should not be distracted for too long risk,Field1_en,0.7221898436546326,2,are you happy for a short time,19I4F3GA1,3GA1,Geld,0,c,2
662,Money does not gellukig long time,Field4_en,0.6193640828132629,2,Money is spent on the wrong things like alcohol and drugs,19I5F3AB,3AB,Geld,0,c,2
663,People should not be distracted for too long risk,Field1_en,0.606328547000885,2,can buy all things take,1I4O3GA1,3GA1,Geld,0,c,2
664,Money does not gellukig long time,Field4_en,0.789847195148468,2,money not happy,20I2F3VA,3VA,Geld,0,c,2
665,People should not be distracted for too long risk,Field1_en,0.6464130878448486,2,people but short-lived very happy or unhappy,20I2FV3D,V3D,Geld,2,g,2
666,People get used to luxury,Field3_en,0.5380522608757019,2,many people buy auctions,20I3F2VB,2VB,Geld,0,c,2
667,People should not be distracted for too long risk,Field1_en,0.4753465950489044,2,nature / people,20I3FH3A,H3A,Geld,0,c,2
668,People should not be distracted for too long risk,Field1_en,0.43352681398391724,2,there was an investigation,20I3FH3C,H3C,Geld,0,c,2
669,Money does not gellukig long time,Field4_en,0.5460453629493713,2,if someone 314.9 million wind has,20I4O3A1,3A1,Geld,0,c,2
670,Money does not gellukig long time,Field4_en,0.5677749514579773,2,short time lucky,20I5FH3E,H3E,Geld,2,g,2
671,A person may experience only short deep happiness or unhappiness,Field2_en,0.6744098663330078,2,"Therefore, it was tested where your happiness comes from",20I6FG3,G3,Geld,0,c,2
672,People get used to luxury,Field3_en,0.44040483236312866,2,Buy more,23I2FH3C,H3C,Geld,0,c,2
673,People should not be distracted for too long risk,Field1_en,0.5799194574356079,2,You can buy lots of things (alcohol),25I5F3A1,3A1,Geld,0,c,2
674,Money does not gellukig long time,Field4_en,0.621023416519165,2,you win the lottery with a lot of money,26I2FH3D,H3D,Geld,0,c,2
675,A person may experience only short deep happiness or unhappiness,Field2_en,0.42533397674560547,2,Family and friends make happy,29I1F3AB,3AB,Geld,4b,g,2
676,A person may experience only short deep happiness or unhappiness,Field2_en,0.4117501378059387,2,win lottery you happy ff,2I3O2VB,2VB,Geld,0,c,2
677,A person may experience only short deep happiness or unhappiness,Field2_en,0.6466177105903625,2,people have a moment to themselves that they experienced great joy,2I5O3TT1,3TT1,Geld,0,c,2
678,A person may experience only short deep happiness or unhappiness,Field2_en,0.7128678560256958,2,there can only be a brief feeling of satisfaction,2I6FH3B,H3B,Geld,0,c,2
679,People get used to luxury,Field3_en,0.5161869525909424,2,Buy your lot,32I3FH3E,H3E,Geld,0,c,2
680,People should not be distracted for too long risk,Field1_en,0.44707533717155457,2,you want to slather,3I2O3A3,3A3,Geld,0,c,2
681,People should not be distracted for too long risk,Field1_en,0.6533399820327759,2,they want more and more to fulfill their needs,4I2O3G2,3G2,Geld,0,c,2
682,People get used to luxury,Field3_en,0.7328832745552063,2,people get used or earn money,4I3O3VA,3VA,Geld,0,c,2
683,People get used to luxury,Field3_en,0.692570686340332,2,they get used to the wealth,5I1OH3B,H3B,Geld,0,c,2
684,People should not be distracted for too long risk,Field1_en,0.6661778092384338,2,they think they are happy,5I3OG3,G3,Geld,0,c,2
685,People get used to luxury,Field3_en,0.7115592956542969,2,you start living with more luxury,5I5F3A3,3A3,Geld,0,c,2
686,Money does not gellukig long time,Field4_en,0.6080764532089233,2,people make lots of money,5I6F2VB,2VB,Geld,0,c,2
687,People should not be distracted for too long risk,Field1_en,0.5320740342140198,2,They provide quick and easy off,5I6FH3D,H3D,Geld,0,c,2
688,Money does not gellukig long time,Field4_en,0.7275058627128601,2,Find something that makes you happy? Money,8I1FA3,A3,Geld,0,c,2
689,People get used to luxury,Field3_en,0.7274858951568604,2,quickly get used to luxuries,8I1FH3B,H3B,Geld,3,g,2
690,A person may experience only short deep happiness or unhappiness,Field2_en,0.36412209272384644,2,family in debt,8I3F2VB,2VB,Geld,0,c,2
691,People should not be distracted for too long risk,Field1_en,0.6546988487243652,2,they need less stuff,8I5F3A1,3A1,Geld,0,c,2
692,People should not be distracted for too long risk,Field1_en,0.7299147248268127,2,seems normal and they want always more,8I6FH3E,H3E,Geld,3,g,2
693,Money does not gellukig long time,Field4_en,0.6599652767181396,2,going to spend a lot of money,9I1FHC3,HC3,Geld,0,c,2
694,Waste need not be processed in some way,Field1_en,0.2261996567249298,2,Came a dust-free,1I4O3GA1,3GA1,Metro,0,c,2
695,More plankton and marine fauna,Field3_en,0.9130855798721313,2,plankton and marine fauna in artificial reef,11I6F2VB,2VB,Metro,4,g,2
696,Waste need not be processed in some way,Field1_en,0.7139652967453003,2,fish can live there that could not normally,20I1FA3A,A3A,Metro,5,g,2
697,More plankton and marine fauna,Field3_en,0.9494667649269104,2,increased plankton and marine fauna,26I6FA3A,A3A,Metro,4,g,2
698,More plankton and marine fauna,Field3_en,0.479744553565979,2,more plants sea anne moon etc.,5I1FH3A,H3A,Metro,4,g,2
699,Artificial reef constructed,Field2_en,0.6361321210861206,2,made reef,11I1F3G2,3G2,Metro,0,c,2
700,Artificial reef constructed,Field2_en,0.6711146235466003,2,artificial zeerif in the ocean,11I2F3TT1,3TT1,Metro,3,g,2
701,Artificial reef constructed,Field2_en,0.4457187056541443,2,creates an artificial riff,11I2FH3B,H3B,Metro,3,g,2
702,Artificial reef constructed,Field2_en,0.539297342300415,2,There arises a reef,11I3F3GA1,3GA1,Metro,0,c,2
703,Waste need not be processed in some way,Field1_en,0.5125616192817688,2,The seabed is more suitable for life,11I3F3VA,3VA,Metro,0,c,2
704,Waste need not be processed in some way,Field1_en,0.5043402910232544,2,they come to lie on the bottom of the ocean to the coast,11I3FHC3,HC3,Metro,0,c,2
705,More plankton and marine fauna,Field3_en,0.9351182579994202,2,Grows plankton and marine fauna,11I5FG3,G3,Metro,4,g,2
